SpecimenID,Family,Order,Genus,SpeciesCode,j_fg,Site,Region,TL,SL,FL,wt,length(cm),a (cm),b (cm),calc_wt,gh,gw,dissected_by,stomach_contents,prey_size,coll_notes,dis_notes
LUTFUL085_RT,,,Lutjanus,LU.KASM,Pi,Site Not Certain,,43.45,35.94,,1,,,,,7.06,4.76,angeleen,NA,NA,"no label; lut ful 083,084 and 085 IDs were in both RT and CW dissection sheets. The IDs of the 3 fish in RTs dissection sheets were given the suffix _RT","no label; lut ful 083,084 and 085 IDs were in both RT and CW dissection sheets. The IDs of the 3 fish in RTs dissection sheets were given the suffix _RT"
KIF11_243,,,Lutjanus,LU.KASM,Pi,40,HP.MF,187,146,175,89.6,,,,,31.8,30,RT/SC,"empty, crustacean eyeballs in lower GI",,,
KIF12_123,Serranidae,Perciformes,Variola,VA.LOUT,Pi,40,HP.MF,580,458,510,2270,,,,,91,96,RT,goatfish,120mm,jaw is in rigour mortis; Note: hang balance may have been inaccurate on these - may have to correct via L-W  ,jaw is in rigour mortis; Note: hang balance may have been inaccurate on these - may have to correct via L-W  
KIF12_124,Serranidae,Perciformes,Variola,VA.LOUT,Pi,40,HP.MF,538,392,470,1362,53.8,0.01219,3.07913,2602.000251,90,96,SC,gut completely empty,NA,Note: hang balance may have been inaccurate on these - may have to correct via L-W  ,Note: hang balance may have been inaccurate on these - may have to correct via L-W  
KIF12_126,Serranidae,Perciformes,Variola,VA.LOUT,Pi,30,HP.HF,385,280,330,570,38.5,0.01219,3.07913,928.6314796,67,72.5,SC,i) hawkfish - forsteri 64.0mm partial length from head to mid-body; ii) unidentified fish - 73.5mm TL; iii) fairly digested fish 55.0mm TL; iv) hawkfish(?) - 75.3mm TL,see stomach description,,
KIF12_131,Serranidae,Perciformes,Variola,VA.LOUT,Pi,30,HP.HF,430,324,370,820,43,0.01219,3.07913,1305.165037,65,74.4,RT,fish ,108mmTL,,
KIF12_216,Serranidae,Perciformes,Variola,VA.LOUT,Pi,27,HP.HF,361.2,263,310.6,530,36.12,0.01219,3.07913,762.9771107,65.8,68.3,SC,shrimp - see photo,49mm,,
KIF12_231,Serranidae,Perciformes,Variola,VA.LOUT,Pi,33,HP.MF,590,442,500,1816,,,,,79.4,101.5,RT,snotty snot,,,. Original recorded weight: 4lbs
KIF12_281,Serranidae,Perciformes,Variola,VA.LOUT,Pi,38,LP.MF,710,530,590,3405,,,,,116.8,128.3,SC,whiteish gray snot,,,. Original recorded weight: 7.5lbs
KIF12_282,Serranidae,Perciformes,Variola,VA.LOUT,Pi,3,LP.MF,551,414,474,1816,,,,,85,98,LW,AP.FURC(KIF12_283) in mouth,,otoliths in pieces,otoliths in pieces. Original recorded weight: 4lbs
KIF12_297,Serranidae,Perciformes,Variola,VA.LOUT,Pi,3,LP.MF,219,172,200,127.7,,,,,49.5,44.6,AB,empty stomach,,,
KIF12_305,Serranidae,Perciformes,Variola,VA.LOUT,Pi,38,LP.MF,248,182,212,170,,,,,35,41.4,RT,snot,,,
KIF12_314,Serranidae,Perciformes,Variola,VA.LOUT,Pi,15,LP.LF,718,606,588,3178,,,,,105,102.1,AB,empty stomach,,,. Original recorded weight: 7lbs
KIF12_324,Serranidae,Perciformes,Variola,VA.LOUT,Pi,15,LP.LF,580,418,484,1589,,,,,95,115,SC,empty stomach,,bunch of mineral clumps on connective tissue - put in vial instead of gut,bunch of mineral clumps on connective tissue - put in vial instead of gut. Original recorded weight: 3.5lbs
KIF11_018,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,34,HP.LF,178,140,165,91.1,,,,,32.81,30.76,SC,empty,,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_025,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,35,HP.LF,189,149,172,110.6,,,,,33.84,32.36,SC,"fish, >=60mm and other digested tissue",60,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_100,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,19,LP.LF,585,485,552,3000,,,,,76,93.5,RT,100% pterocaesio tile; 19+ individuals,50 to 120,,
KIF11_101,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,19,LP.LF,530,455,510,2420,,,,,76,84.7,RT,at least 6 caesionids and other unidentifiable fish remains,40 to 60,,
KIF11_129,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,9,HP.MF,214,166,190,150.8,,,,,40,42.8,,small amount of digesting fish material,,,
KIF11_152,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,3,LP.MF,204,157,187,132.7,,,,,38.3,57.4,,unidentifiable snot,,,
KIF11_224,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,10,LP.LF,229,175,209,184.9,,,,,38,37.1,RT/SC,Fish scales and bones,,,
KIF11_225,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,10,LP.LF,268,205,245,294.5,,,,,46,52.7,RT/SC,empty,,,
KIF11_227,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,15,LP.LF,524,425,490,2180,,,,,72,73,RT/SC,digested fish tissue,,,
KIF11_228,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,15,LP.LF,575,465,530,2920,,,,,78,72,RT/SC,digested fish,>45mm,,
KIF11_239,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,292,241,270,381.5,,,,,46,43.5,RT/SC,digesting fish,>30mm,,
KIF11_242,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,176,144,161,83.8,,,,,30,28.3,RT/SC,digesting fish snot,,,
KIF11_396,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,38,LP.MF,340,263,310,593.9,,,,,51.1,58.3,RT/SC,Pterocaesio,129mm,,
KIF11_417,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,24,LP.MF,238,182,215,202.9,,,,,45.5,43.5,RT/SC,snot,,,
KIF11_418,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,24,LP.MF,209,160,186,129,,,,,30.7,35,RT/SC,unidentifiable fish remains,>25mm,,
KIF11_419,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,198,156,180,104.2,,,,,35.2,34.4,RT/SC,fish scales - chum,,,
KIF11_420,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,296,234,270,387.2,,,,,50,47.7,RT/SC,chum,,,
KIF11_421,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,322,255,295,479.9,,,,,54.4,48.2,RT/SC,chum,,,
KIF11_422,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,341,266,312,560.9,,,,,57.3,54.6,RT/SC,schmitz,,,
KIF11_425,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,3,LP.MF,304,237,272,411,,,,,49.1,44.6,RT/SC,chum,,,
KIF11_427,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,3,LP.MF,213,163,193,139.8,,,,,34.4,37,RT/SC,chum + snot,,,
KIF11_444,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,8,HP.LF,364,285,336,757.7,,,,,57,54,RT/SC,fish mush,,,
KIF11_461,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,220,168,200,175.3,,,,,39.5,36.8,RT/SC,chum,,,
KIF11_462,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,168,129,154,67.5,,,,,32,31.2,RT/SC,chum,,gutshot,gutshot
KIF11_301,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,10,LP.LF,560,454,520,2900,,,,,89,71.2,RT/SC,fish remains >108mm,>108mm,,
KIF12_007,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,30,HP.HF,180,137,169,73,,,,,30,25.5,RT,stomach empty,NA,,
KIF12_011,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,30,HP.HF,149.4,111.4,134.7,43.4,,,,,27.3,29,SC,,NA,,
KIF12_067,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,25,LP.MF,236,184,214,166,,,,,33.7,39,RT,2 crabs: 8mm carapace width;  7 mm carapace width; fish scales,8mm; 7mm,See photos of prey items,See photos of prey items
KIF12_069,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,25,LP.MF,249,199,236,260,,,,,35.6,42.7,SC/MW,fish scales;  large piece of fish (skin?),NA,See photos of prey items,See photos of prey items
KIF12_120,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,141.2,109.1,130.8,36.3,,,,,30.3,28.7,AB,mantis shrimp; see photo,20mm,,
KIF12_121,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,217,169,198,140,,,,,39.1,43.1,LW,fish scales (n~=6); see photo,12mm,,
KIF12_125,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,30,HP.HF,274,224,262,210,,,,,48.6,51.6,AB,,NA,,
KIF12_130,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,30,HP.HF,18.4,14.4,17,79,,,,,35.2,40,LW,fish scales,NA,,
KIF12_155,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,6,HP.LF,147.9,113.1,133.2,40,,,,,27.4,29.9,LW,crab bits,NA,,
KIF12_174,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,30,HP.HF,192,152,173,85.6,,,,,25.1,24.2,AB,whole snail; see photo; crustacean remains; pincers; shells,snail: 8.0mm,,
KIF12_190,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,19,LP.LF,330,255,290,360,,,,,57.3,66.4,SC,fish scale, crustacean remains,,
KIF12_195,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,19,LP.LF,360,294,332,680,,,,,56.6,60.1,AB,crab larvae,,,
KIF12_196,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,19,LP.LF,440,350,400,1130,,,,,68.6,79.2,RT,non-descriptive digested shit,,,
KIF12_207,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,135.6,100.8,123,36.6,,,,,30.3,30.7,SC,shrimp. Fish scales (see photo),shrimp 2cm,,
KIF12_208,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,256,204,232,240,,,,,45.5,45.5,AB,empty stomach,,,
KIF12_234,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,40,HP.MF,510,400,460,1640,,,,,80,88,SC,tuna chum, none retained,,
KIF12_278,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,38,LP.MF,666,538,602,4540,,,,,97.1,117.3,SC,empty stomach,,,. Original recorded weight: 10lbs
KIF12_294,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,3,LP.MF,302,240,276,380,,,,,57.1,57,SC,digested fish remains,65mm,,
KIF12_304,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,38,LP.MF,338,270,310,590,,,,,59,59.4,SC,fish scales & crustacean parts,,,
KIF12_313,Lutjanidae,Perciformes,Lutjanus,LU.BOHA,Pi,15,LP.LF,698,494,664,3178,,,,,99.3,102,AB,empty stomach,,,. Original recorded weight: 7lbs
KIF12_031,,,Centropyge,CE.FLAV,He,30,HP.HF,77.3,60.3,,13.5,,,,,7,4,SC,green-goo; algae,NA,,
KIF12_047,,,Centropyge,CE.FLAV,He,9,HP.MF,63.8,50.8,,7.4,,,,,3.4,2.2,SC,green stuff,NA,,
KIF12_070,,,Centropyge,CE.FLAV,He,30,HP.HF,71.5,59.8,,10.3,,,,,4.6,3.5,AB,,NA,Whole stomach retained,Whole stomach retained
KIF12_071,,,Centropyge,CE.FLAV,He,25,LP.MF,61,47.7,,6,,,,,3.8,2.9,RT,,NA,,
KIF12_175,,,Centropyge,CE.FLAV,He,40,HP.MF,95.5,74.7,,25,,,,,4.9,5.4,MW,goop-brown,,,
KIF12_182,,,Centropyge,CE.FLAV,He,30,HP.HF,89.9,70.8,,23.6,,,,,5.4,6.2,MW,hard packed red algae,,,
KIF12_184,,,Centropyge,CE.FLAV,He,40,HP.MF,99.5,79.9,,27,,,,,6.4,5,LW,dark green matter, muscle ??,,
KIF12_185,,,Centropyge,CE.FLAV,He,40,HP.MF,87.6,70.2,,21.8,,,,,4.6,3.6,MW,red algae - same as #182,,end of afternoon dissections,end of afternoon dissections
KIF12_456,,,Centropyge,CE.FLAV,He,8,HP.LF,71.7,57.1,,10.7,,,,,5.1,4,GAJ,green goop,,tail broken. Originally labelled KIF12_385,tail broken. Originally labelled KIF12_385
KIF12_406,,,Centropyge,CE.FLAV,He,8,HP.LF,69.4,55.5,,9.92,,,,,5.8,5.4,GAJ,brown goop,,,
KIF12_407,,,Centropyge,CE.FLAV,He,35,HP.LF,80.3,63.8,,11.39,,,,,6.1,6.6,GAJ,brown goop,,,
KIF12_408,,,Centropyge,CE.FLAV,He,35,HP.LF,79.1,60.9,,11.72,,,,,7.4,8.3,GAJ,brown goop,,,
KIF12_409,,,Centropyge,CE.FLAV,He,35,HP.LF,53,40.4,,4.27,,,,,5.9,5.8,GAJ,light brown goop,,,
KIF12_410,,,Centropyge,CE.FLAV,He,35,HP.LF,50.8,42.1,,4.88,,,,,5.6,6.1,GAJ,brown goop,,tail broken,tail broken
KIF12_413,,,Centropyge,CE.FLAV,He,34,HP.LF,74.4,60.4,,12.09,,,,,5.8,5.9,GAJ,greenish goop,,No Date; No otoliths,No Date; No otoliths
KIF12_414,,,Centropyge,CE.FLAV,He,34,HP.LF,68.8,55.5,,9.74,,,,,5.5,5.4,GAJ,brownish goop,,No Date,No Date
KIF12_415,,,Centropyge,CE.FLAV,He,34,HP.LF,56.7,45.1,,5.32,,,,,4.6,5.4,GAJ,brownish goop,,No Date,No Date
KIF12_416,,,Centropyge,CE.FLAV,He,34,HP.LF,84.3,67.5,,16.25,,,,,6.6,6.4,GAJ,greenish brown goop,,No Date,No Date
KIF12_417,,,Centropyge,CE.FLAV,He,40,HP.MF,91.4,72.2,,21.02,,,,,6.4,8.3,GAJ,greenish brown goop,,Date uncertain: on or before 2012/08/23,Date uncertain: on or before 2012/08/23
KIF12_418,,,Centropyge,CE.FLAV,He,40,HP.MF,93.3,72.4,,28.5,,,,,7.4,7.5,GAJ,greenish brown goop,,Date uncertain: on or before 2012/08/23,Date uncertain: on or before 2012/08/23
KIF12_419,,,Centropyge,CE.FLAV,He,40,HP.MF,97.9,81.4,,26.53,,,,,8.5,8.5,GAJ,greenish brown goop,,Date uncertain: on or before 2012/08/23,Date uncertain: on or before 2012/08/23
KIF12_420,,,Centropyge,CE.FLAV,He,30,HP.HF,6934,54.3,,9.41,,,,,5.4,4.6,JD,brownish goop,,,
KIF12_421,,,Centropyge,CE.FLAV,He,30,HP.HF,83,71.6,,17.61,,,,,6.1,5.3,JD,brownish goop,,,
KIF12_431,,,Centropyge,CE.FLAV,He,24,LP.MF,82.8,65.3,,17.57,,,,,6,4.5,AB,greenish brown goop,,,
KIF12_433,,,Centropyge,CE.FLAV,He,40,HP.MF,71.4,58.9,,12.2,,,,,6.3,4.5,AB,greenish brown goop,,broken tail,broken tail
KIF12_434,,,Centropyge,CE.FLAV,He,40,HP.MF,83.6,65.7,,16.51,,,,,6.5,5.4,AB,greenish brown goop,,,
KIF12_441,,,Centropyge,CE.FLAV,He,38,LP.MF,66.3,55.2,,10.38,,,,,5,4.4,GAJ,greenish brown goop,,,
KIF12_442,,,Centropyge,CE.FLAV,He,38,LP.MF,89.2,68.5,,19.86,,,,,6.7,4.9,GAJ,green goop,,,
KIF12_443,,,Centropyge,CE.FLAV,He,38,LP.MF,77,60.9,,13.81,,,,,5.7,4.4,GAJ,brown goop,,,
KIF12_444,,,Centropyge,CE.FLAV,He,38,LP.MF,78.4,62.5,,14.53,,,,,5.5,3.8,GAJ,greenish brown goop,,,
KIF12_445,,,Centropyge,CE.FLAV,He,38,LP.MF,56.7,43.6,,5.53,,,,,5.4,4.7,GAJ,greenish brown goop,,,
KIF12_448,,,Centropyge,CE.FLAV,He,2,LP.MF,59.5,42.9,,7.94,,,,,5.5,3.8,AB,greenish brown goop,,,
KIF12_449,,,Centropyge,CE.FLAV,He,2,LP.MF,80,65.9,,17.12,,,,,6,4.8,AB,brown goop,,,
KIF12_450,,,Centropyge,CE.FLAV,He,2,LP.MF,83.6,66,,18.63,,,,,5.7,4.9,AB,brown goop,,,
KIF11_555,,,Chromis,CH.MARG,ZP,40,HP.MF,83.4,63.1,74.4,11.6,,,,,6.2,6,RT/Adrian?,crustacean remains,,*,*
KIF11_558,,,Chromis,CH.MARG,ZP,40,HP.MF,70.6,55.9,63.3,6.5,,,,,6.3,6.1,RT/Adrian?,crustacean remains,,*,*
KIF12_411,,,Chromis,CH.MARG,ZP,35,HP.LF,56.2,45.4,,4.88,,,,,7.5,7,GAJ,red goop,,tail broke; and gape broke,tail broke; and gape broke
KIF12_446,,,Chromis,CH.MARG,ZP,30,HP.HF,68,44.7,,6.75,,,,,6.8,5,AB,brown goop,,,
PSECOO000,,,Pseudanthias,PS.COOP,ZP,31,HP.HF,64.57,50.01,55.47,3.4,,,,,9.04,7.4,rowan.angeleen,NA,NA,NA,NA
PSECOO001,,,Pseudanthias,PS.COOP,ZP,31,HP.HF,70.65,55.17,63.05,4.5,,,,,9.39,7.25,rowan.angeleen,NA,NA,NA,NA
PSECOO002,,,Pseudanthias,PS.COOP,ZP,31,HP.HF,70.21,54.56,63.32,4.7,,,,,9.12,8.47,rowan.angeleen,NA,NA,NA,NA
PSECOO003,,,Pseudanthias,PS.COOP,ZP,31,HP.HF,62.14,54.47,60.93,4.1,,,,,8.56,7.08,rowan.angeleen,NA,NA,NA,NA
PSECOO004,,,Pseudanthias,PS.COOP,ZP,Site Not Certain,,72.25,56.65,66.1,4.9,,,,,8.85,7.95,rowan.angeleen,NA,NA,no label,no label
PSECOO005,,,Pseudanthias,PS.COOP,ZP,Site Not Certain,,73.22,57.38,65.12,4.8,,,,,9.29,7.74,rowan.angeleen,NA,NA,no label,no label
KIF11_083,,,Melichthys,ME.NIGE,ZP,3,LP.MF,262,220,250,378.3,,,,,15.1,14.5,SC,tiny crustacean bits and assorted grit,,,
KIF11_085,,,Melichthys,ME.NIGE,ZP,3,LP.MF,254,209,235,355.8,,,,,14.6,13.6,SC,crab carapace (shattered) and other crustacean bits,,,
KIF11_073,,,Melichthys,ME.NIGE,ZP,35,HP.LF,150,122,143,68.6,,,,,12.2,8,SC,"crustacean parts and other gritty material, sand",,,
KIF11_075,,,Melichthys,ME.NIGE,ZP,35,HP.LF,214,175,200,205,,,,,13.4,11.6,SC,crustacean bits,,,
KIF11_077,,,Melichthys,ME.NIGE,ZP,35,HP.LF,280,234,267,480.3,,,,,15.5,14,SC,crustacean bits,,,
KIF11_005,,,Melichthys,ME.NIGE,ZP,34,HP.LF,162,133,156,99.8,,,,,11.54,10.21,SC,crustacean bits,,date of processing not certain,date of processing not certain
KIF11_008,,,Melichthys,ME.NIGE,ZP,34,HP.LF,130,104,123,43,,,,,9.36,7.88,SC,grit w/ fine red strings - turf?,,date of processing not certain,date of processing not certain
KIF11_017,,,Melichthys,ME.NIGE,ZP,34,HP.LF,271,226,258,408.8,,,,,17.2,15.37,SC,"unidentifiable grit, some crustacean carapace crumbs",,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_020,,,Melichthys,ME.NIGE,ZP,35,HP.LF,153,124,145,71.3,,,,,11.12,9.1,SC,full of unidentifiable goop; possibly tiny crustaceans - check on scope,,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_044,,,Melichthys,ME.NIGE,ZP,6,HP.LF,269,225,259,392,,,,,8,11,SC/RT,"gut shot, remaining stomach appears to be algal detritus",,,
KIF11_067,,,Melichthys,ME.NIGE,ZP,27,HP.HF,210,177,200,205.7,,,,,11,9.7,RT,turf and algae gunk,,,
KIF11_069,,,Melichthys,ME.NIGE,ZP,27,HP.HF,190,153,183,161.9,,,,,13,9.5,SX,algae tiny crustacean bits,,,
KIF11_089,,,Melichthys,ME.NIGE,ZP,25,LP.MF,236,195,221,290.2,,,,,12,12.5,SC,Balistid grit w/ algae and crustacean crumbs,,,
KIF11_111,,,Melichthys,ME.NIGE,ZP,19,LP.LF,262,217,248,409.4,,,,,18.6,14.4,,parrotfish goop,,,
KIF11_115,,,Melichthys,ME.NIGE,ZP,27,HP.HF,180,145,173,134.4,,,,,13,10,,"algae, crustacean bits",,,
KIF11_175,,,Melichthys,ME.NIGE,ZP,15,LP.LF,283,235,272,581,,,,,17.7,15.2,,crustacean crumbs,,sat out 24 hours before dissection,sat out 24 hours before dissection
KIF11_180,,,Melichthys,ME.NIGE,ZP,35,HP.LF,275,226,259,492,,,,,16.1,13.2,,crustacean crumbs,,,
KIF11_183,,,Melichthys,ME.NIGE,ZP,8,HP.LF,273,221,260,421.5,,,,,17.4,16.2,,crustacean gut and turf,,,
KIF11_184,,,Melichthys,ME.NIGE,ZP,8,HP.LF,270,223,257,428.7,,,,,15,14.7,,"crustacean bits, algae",,,
KIF11_185,,,Melichthys,ME.NIGE,ZP,8,HP.LF,240,197,223,262.7,,,,,14.7,13,,typical melichthys grit,,,
KIF11_193,,,Melichthys,ME.NIGE,ZP,2,LP.MF,282,230,264,460,,,,,10.7,12.2,RT/SC,balistid grit,,,
KIF11_194,,,Melichthys,ME.NIGE,ZP,2,LP.MF,294,240,279,506.5,,,,,22,15.6,RT/SC,balistid grit,,,
KIF11_198,,,Melichthys,ME.NIGE,ZP,3,LP.MF,235,196,225,320.4,,,,,13.1,12.2,RT/SC,"typical melichthys: algae, grit, crustacean crumbs",,,
KIF11_199,,,Melichthys,ME.NIGE,ZP,3,LP.MF,287,235,269,501.9,,,,,16.1,15.1,RT/SC,grit with some algae visible,,,
KIF11_200,,,Melichthys,ME.NIGE,ZP,3,LP.MF,247,200,234,366.3,,,,,14.4,13.5,RT/SC,grit and some crustacean bits,,,
KIF11_201,,,Melichthys,ME.NIGE,ZP,3,LP.MF,190,155,179,156.4,,,,,12.6,11.2,RT/SC,grit,,,
KIF11_267,,,Melichthys,ME.NIGE,ZP,2,LP.MF,274,215,258,453,,,,,20.1,13.8,RT/SC,balistid grit,,,
KIF11_270,,,Melichthys,ME.NIGE,ZP,2,LP.MF,265,209,250,463.8,,,,,19,14.3,RT/SC,"grit, crustacean carapaces and algae",,,
KIF11_428,,,Melichthys,ME.NIGE,ZP,3,LP.MF,235,193,224,294.3,,,,,13.3,12,RT/SC,"tiny crustaceans, gastropod shells",,,
KIF11_571,,,Melichthys,ME.NIGE,ZP,30,HP.HF,203,173,198,212.9,,,,,6,8.3,KP,"algae, something purple",,"no fork, head impenetrable","no fork, head impenetrable"
KIF11_572,,,Melichthys,ME.NIGE,ZP,30,HP.HF,237,197,228,294.9,,,,,5.2,8.5,KP,algae,,"no fork, head impenetrable","no fork, head impenetrable"
KIF11_573,,,Melichthys,ME.NIGE,ZP,30,HP.HF,252,209,243,353.1,,,,,9.3,10.8,KP,algae,,"no fork, head impenetrable","no fork, head impenetrable"
KIF11_574,,,Melichthys,ME.NIGE,ZP,30,HP.HF,,225,,401.7,,,,,9.7,12.1,KP,algae,,"no fork, head impenetrable","no fork, head impenetrable"
KIF12_088,,,Melichthys,ME.NIGE,ZP,24,LP.MF,220,178,204,300,,,,,15.4,12,RT/SC,little crustacean bits,NA,,
KIF12_090,,,Melichthys,ME.NIGE,ZP,24,LP.MF,197,161,186,160.3,,,,,13.6,8.8,AB,green goop; red turf; piece of crustacean,NA,,
KIF12_092,,,Melichthys,ME.NIGE,ZP,40,HP.MF,195,162,,199.6,,,,,14.1,10.1,AB,green goop,NA,,
KIF12_161,,,Melichthys,ME.NIGE,ZP,6,HP.LF,146.5,116.8,140.9,68.1,,,,,11.4,8.6,AB,green goop,NA,,
KIF12_186,,,Melichthys,ME.NIGE,ZP,19,LP.LF,257,217,248,260,,,,,17.4,15,AB,green yellow goop, red pieces,,
KIF12_188,,,Melichthys,ME.NIGE,ZP,19,LP.LF,225,183,214,275,,,,,14.1,12,LW,yellow gook,,,
KIF12_230,,,Melichthys,ME.NIGE,ZP,6,HP.LF,244,198,231,350.1,,,,,17.2,13,SC,green grit w. crustacean parts,,,
KIF12_243,,,Melichthys,ME.NIGE,ZP,15,LP.LF,266,184,212,290,,,,,15.8,13.1,AB,green goop,,,
KIF12_244,,,Melichthys,ME.NIGE,ZP,15,LP.LF,277,218,262,430,,,,,23,16.9,LW,yellow-brown gook,,,
KIF12_245,,,Melichthys,ME.NIGE,ZP,15,LP.LF,274,226,263,530,,,,,19,15.5,AB,green goop,,,
KIF12_246,,,Melichthys,ME.NIGE,ZP,15,LP.LF,283,234,272,450,,,,,21,16.5,LW,green/yellow goop, pink hard bits,,
KIF12_250,,,Melichthys,ME.NIGE,ZP,15,LP.LF,244,196,228,320,,,,,17.1,13.7,AB,,,,
KIF12_273,,,Melichthys,ME.NIGE,ZP,8,HP.LF,147.4,112.8,139.7,66.5,,,,,9.9,8.6,LW,gut shot,,,
KIF12_299,,,Melichthys,ME.NIGE,ZP,3,LP.MF,159.2,135.3,155.6,93.7,,,,,13.5,10,AB,green grit,,,
PSEOLI001,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,3,LP.MF,98.11,69.27,80.63,9.9,,,,,8.3,8.09,rowan.angeleen,NA,NA,NA,NA
PSEOLI002,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,3,LP.MF,80.7,62.92,72.79,7.6,,,,,8.64,7.8,rowan.angeleen,NA,NA,NA,NA
PSEOLI003,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,3,LP.MF,67.24,48.95,57.85,4.1,,,,,7.51,6.85,rowan.angeleen,NA,NA,NA,NA
PSEOLI004,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,3,LP.MF,86.56,65.98,77.14,9.4,,,,,10.08,8.23,rowan.angeleen,NA,NA,NA,NA
PSEOLI005,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,3,LP.MF,65.3,48.93,56.8,4.2,,,,,7.62,7.2,rowan.angeleen,NA,NA,NA,NA
PSEOLI006,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,34,HP.LF,87.57,72.24,82.77,11,,,,,9.93,8.15,rowan.angeleen,NA,NA,NA,NA
PSEOLI007,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,34,HP.LF,65.08,50.71,58.61,4.6,,,,,7.7,6.39,rowan.angeleen,NA,NA,NA,NA
PSEOLI008,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,34,HP.LF,70.94,53.64,63.36,5.2,,,,,8.37,7.39,rowan.angeleen,NA,NA,NA,NA
PSEOLI009,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,34,HP.LF,65.43,50.26,56.27,4.4,,,,,7.31,5.86,rowan.angeleen,NA,NA,NA,NA
PSEOLI010,Serranidae,Perciformes,Pseudanthias,PS.OLIV,ZP,34,HP.LF,33.28,25.7,33.24,0.8,,,,,4.9,3.84,rowan.angeleen,NA,NA,NA,NA
